"Estimate","Std..Error","df","t.value","Pr...t..","TESTID"
-2.29166666666666,2.11069910878852,79.6046691677232,-1.08573820736676,0.280871827493452,"Gathers"
5.02499999999999,0.686842962398018,64.0000000701041,7.31608282402122,5.175748042166e-10,"Gathers"
3.54166666666667,3.13067270746231,79.6046691890286,1.13127975921108,0.261333972031306,"Gathers"
-3.96499999999999,1.0187527477217,64.0000000340136,-3.89201404253111,0.000239604549835119,"Gathers"
16.5833333333333,2.16184932018927,52.7485911181416,7.67090156490714,3.87420439453825e-10,"Nests"
0.425,0.569725007372225,64.0000004936327,0.745973925140221,0.458414452340096,"Nests"
-8.78333333333332,3.2065407315433,52.7485910933042,-2.73919281515128,0.00838263177452179,"Nests"
0.475,0.845038747546893,64.0000005208097,0.562104402169607,0.576008350138512,"Nests"
